Time,Half,XPos,YPos
1034.4,First Half,1398,-410
1034.5,First Half,1396,-410
1034.6,First Half,1392,-409
1034.7,First Half,1385,-405
1034.8,First Half,1377,-400
1034.9,First Half,1369,-394
1035.0,First Half,1361,-388
1035.1,First Half,1353,-383
1035.2,First Half,1346,-378
1035.3,First Half,1340,-374
1035.4,First Half,1335,-372
1035.5,First Half,1332,-373
1035.6,First Half,1330,-376
1035.7,First Half,1328,-380
1035.8,First Half,1326,-387
1035.9,First Half,1325,-396
1036.0,First Half,1325,-406
1036.1,First Half,1324,-417
1036.2,First Half,1325,-428
1036.3,First Half,1326,-438
1036.4,First Half,1328,-448
1036.5,First Half,1330,-457
1036.6,First Half,1333,-465
1036.7,First Half,1337,-472
1036.8,First Half,1342,-478
1036.9,First Half,1347,-484
1037.0,First Half,1352,-490
1037.1,First Half,1357,-496
1037.2,First Half,1362,-501
1037.3,First Half,1368,-506
1037.4,First Half,1374,-511
1037.5,First Half,1380,-516
1037.6,First Half,1385,-521
1037.7,First Half,1391,-526
1037.8,First Half,1397,-530
1037.9,First Half,1403,-535
1038.0,First Half,1409,-540
1038.1,First Half,1415,-545
1038.2,First Half,1421,-549
1038.3,First Half,1427,-554
1038.4,First Half,1433,-558
1038.5,First Half,1438,-563
1038.6,First Half,1442,-567
1038.7,First Half,1446,-572
1038.8,First Half,1449,-576
1038.9,First Half,1452,-580
1039.0,First Half,1454,-584
1039.1,First Half,1456,-588
1039.2,First Half,1458,-589
1039.3,First Half,1462,-587
1039.4,First Half,1466,-582
1039.5,First Half,1472,-573
1039.6,First Half,1477,-562
1039.7,First Half,1483,-550
1039.8,First Half,1488,-539
1039.9,First Half,1492,-530
1040.0,First Half,1496,-522
1040.1,First Half,1497,-516
1040.2,First Half,1498,-510
1040.3,First Half,1498,-504
1040.4,First Half,1497,-497
1040.5,First Half,1493,-491
1040.6,First Half,1487,-484
1040.7,First Half,1480,-477
1040.8,First Half,1470,-470
1040.9,First Half,1458,-462
1041.0,First Half,1445,-454
1041.1,First Half,1431,-445
1041.2,First Half,1418,-437
1041.3,First Half,1405,-429
1041.4,First Half,1394,-423
1041.5,First Half,1384,-418
1041.6,First Half,1376,-415
1041.7,First Half,1370,-413
1041.8,First Half,1365,-412
1041.9,First Half,1360,-412
1042.0,First Half,1355,-412
1042.1,First Half,1349,-413
1042.2,First Half,1343,-414
1042.3,First Half,1336,-416
1042.4,First Half,1328,-418
1042.5,First Half,1320,-421
1042.6,First Half,1311,-424
1042.7,First Half,1303,-428
1042.8,First Half,1294,-433
1042.9,First Half,1286,-438
1043.0,First Half,1276,-442
1043.1,First Half,1265,-444
1043.2,First Half,1253,-444
1043.3,First Half,1239,-442
1043.4,First Half,1227,-438
1043.5,First Half,1216,-432
1043.6,First Half,1208,-427
1043.7,First Half,1203,-421
1043.8,First Half,1201,-416
1043.9,First Half,1204,-411
1044.0,First Half,1208,-407
1044.1,First Half,1214,-402
1044.2,First Half,1219,-398
1044.3,First Half,1225,-394
1044.4,First Half,1230,-391
1044.5,First Half,1235,-389
1044.6,First Half,1239,-387
1044.7,First Half,1241,-385
1044.8,First Half,1244,-383
1044.9,First Half,1246,-382
1045.0,First Half,1247,-380
1045.1,First Half,1248,-380
1045.2,First Half,1248,-379
1045.3,First Half,1247,-380
1045.4,First Half,1246,-381
1045.5,First Half,1244,-383
1045.6,First Half,1242,-384
1045.7,First Half,1240,-386
1045.8,First Half,1238,-389
1045.9,First Half,1236,-392
1046.0,First Half,1234,-397
1046.1,First Half,1232,-403
1046.2,First Half,1229,-410
1046.3,First Half,1226,-416
1046.4,First Half,1222,-422
1046.5,First Half,1218,-426
1046.6,First Half,1213,-429
1046.7,First Half,1207,-430
1046.8,First Half,1201,-431
1046.9,First Half,1194,-432
1047.0,First Half,1189,-432
1047.1,First Half,1185,-432
1047.2,First Half,1181,-431
1047.3,First Half,1180,-431
1047.4,First Half,1180,-430
1047.5,First Half,1183,-430
1047.6,First Half,1187,-430
1047.7,First Half,1193,-429
1047.8,First Half,1200,-429
1047.9,First Half,1209,-428
1048.0,First Half,1217,-428
1048.1,First Half,1224,-429
1048.2,First Half,1230,-429
1048.3,First Half,1235,-431
1048.4,First Half,1240,-433
1048.5,First Half,1244,-436
1048.6,First Half,1249,-441
1048.7,First Half,1255,-446
1048.8,First Half,1261,-451
1048.9,First Half,1270,-458
1049.0,First Half,1278,-465
1049.1,First Half,1287,-473
1049.2,First Half,1296,-480
1049.3,First Half,1306,-488
1049.4,First Half,1316,-496
1049.5,First Half,1325,-505
1049.6,First Half,1337,-515
1049.7,First Half,1349,-527
1049.8,First Half,1363,-541
1049.9,First Half,1378,-557
1050.0,First Half,1393,-572
1050.1,First Half,1409,-586
1050.2,First Half,1424,-597
1050.3,First Half,1438,-604
1050.4,First Half,1450,-607
1050.5,First Half,1461,-605
1050.6,First Half,1471,-602
1050.7,First Half,1481,-598
1050.8,First Half,1489,-591
1050.9,First Half,1495,-584
1051.0,First Half,1500,-575
1051.1,First Half,1502,-566
1051.2,First Half,1502,-556
1051.3,First Half,1500,-546
1051.4,First Half,1497,-535
1051.5,First Half,1493,-524
1051.6,First Half,1489,-512
1051.7,First Half,1484,-500
1051.8,First Half,1478,-489
1051.9,First Half,1472,-479
1052.0,First Half,1466,-469
1052.1,First Half,1460,-461
1052.2,First Half,1454,-455
1052.3,First Half,1448,-453
1052.4,First Half,1442,-453
1052.5,First Half,1436,-456
1052.6,First Half,1430,-461
1052.7,First Half,1425,-470
1052.8,First Half,1419,-480
1052.9,First Half,1414,-492
1053.0,First Half,1407,-502
1053.1,First Half,1400,-512
1053.2,First Half,1392,-519
1053.3,First Half,1382,-525
1053.4,First Half,1372,-529
1053.5,First Half,1360,-530
1053.6,First Half,1347,-529
1053.7,First Half,1335,-527
1053.8,First Half,1322,-523
1053.9,First Half,1309,-517
1054.0,First Half,1296,-509
1054.1,First Half,1283,-499
1054.2,First Half,1272,-488
1054.3,First Half,1262,-476
1054.4,First Half,1254,-463
1054.5,First Half,1247,-449
1054.6,First Half,1242,-433
1054.7,First Half,1240,-417
1054.8,First Half,1238,-402
1054.9,First Half,1236,-387
1055.0,First Half,1234,-373
1055.1,First Half,1231,-360
1055.2,First Half,1229,-348
1055.3,First Half,1226,-338
1055.4,First Half,1224,-329
1055.5,First Half,1225,-322
1055.6,First Half,1227,-317
1055.7,First Half,1232,-314
1055.8,First Half,1238,-312
1055.9,First Half,1246,-311
1056.0,First Half,1252,-311
1056.1,First Half,1258,-310
1056.2,First Half,1263,-308
1056.3,First Half,1267,-306
1056.4,First Half,1270,-304
1056.5,First Half,1273,-302
1056.6,First Half,1275,-299
1056.7,First Half,1275,-294
1056.8,First Half,1274,-289
1056.9,First Half,1273,-284
1057.0,First Half,1272,-278
1057.1,First Half,1271,-272
1057.2,First Half,1269,-267
1057.3,First Half,1268,-264
1057.4,First Half,1266,-260
1057.5,First Half,1264,-257
1057.6,First Half,1261,-254
1057.7,First Half,1259,-252
1057.8,First Half,1258,-251
1057.9,First Half,1258,-249
1058.0,First Half,1259,-249
1058.1,First Half,1261,-248
1058.2,First Half,1261,-249
1058.3,First Half,1257,-251
1058.4,First Half,1250,-255
1058.5,First Half,1238,-260
1058.6,First Half,1220,-266
1058.7,First Half,1194,-275
1058.8,First Half,1162,-284
1058.9,First Half,1125,-294
1059.0,First Half,1086,-303
1059.1,First Half,1044,-311
1059.2,First Half,1003,-317
1059.3,First Half,964,-320
1059.4,First Half,926,-322
1059.5,First Half,892,-320
1059.6,First Half,861,-318
1059.7,First Half,835,-315
1059.8,First Half,814,-312
1059.9,First Half,797,-308
1060.0,First Half,786,-304
1060.1,First Half,781,-300
1060.2,First Half,778,-296
1060.3,First Half,777,-292
1060.4,First Half,785,-292
1060.5,First Half,802,-298
1060.6,First Half,823,-305
1060.7,First Half,846,-312
1060.8,First Half,873,-320
1060.9,First Half,902,-329
1061.0,First Half,928,-334
1061.1,First Half,948,-334
1061.2,First Half,967,-334
1061.3,First Half,984,-334
1061.4,First Half,1000,-333
1061.5,First Half,1013,-332
1061.6,First Half,1025,-330
1061.7,First Half,1034,-329
1061.8,First Half,1048,-328
1061.9,First Half,1067,-327
1062.0,First Half,1086,-326
1062.1,First Half,1106,-326
1062.2,First Half,1126,-325
1062.3,First Half,1147,-324
1062.4,First Half,1163,-323
1062.5,First Half,1173,-321
1062.6,First Half,1182,-319
1062.7,First Half,1190,-318
1062.8,First Half,1199,-316
1062.9,First Half,1209,-315
1063.0,First Half,1219,-314
1063.1,First Half,1231,-314
1063.2,First Half,1245,-315
1063.3,First Half,1260,-316
1063.4,First Half,1274,-317
1063.5,First Half,1289,-319
1063.6,First Half,1302,-321
1063.7,First Half,1313,-322
1063.8,First Half,1322,-323
1063.9,First Half,1330,-323
1064.0,First Half,1337,-323
1064.1,First Half,1341,-322
1064.2,First Half,1344,-321
1064.3,First Half,1345,-320
1064.4,First Half,1343,-318
1064.5,First Half,1340,-316
1064.6,First Half,1335,-313
1064.7,First Half,1328,-310
1064.8,First Half,1321,-308
1064.9,First Half,1315,-305
1065.0,First Half,1308,-303
1065.1,First Half,1303,-301
1065.2,First Half,1298,-299
1065.3,First Half,1295,-298
1065.4,First Half,1290,-297
1065.5,First Half,1284,-295
1065.6,First Half,1278,-292
1065.7,First Half,1269,-289
1065.8,First Half,1261,-286
1065.9,First Half,1252,-283
1066.0,First Half,1244,-280
1066.1,First Half,1237,-278
1066.2,First Half,1232,-276
1066.3,First Half,1228,-275
1066.4,First Half,1225,-275
1066.5,First Half,1222,-274
1066.6,First Half,1221,-275
1066.7,First Half,1223,-279
1066.8,First Half,1226,-285
1066.9,First Half,1232,-293
1067.0,First Half,1238,-302
1067.1,First Half,1245,-312
1067.2,First Half,1252,-321
1067.3,First Half,1258,-328
1067.4,First Half,1263,-335
1067.5,First Half,1268,-342
1067.6,First Half,1275,-350
1067.7,First Half,1282,-360
1067.8,First Half,1290,-369
1067.9,First Half,1298,-379
1068.0,First Half,1306,-388
1068.1,First Half,1313,-396
1068.2,First Half,1319,-403
1068.3,First Half,1325,-407
1068.4,First Half,1328,-414
1068.5,First Half,1331,-421
1068.6,First Half,1331,-430
1068.7,First Half,1330,-441
1068.8,First Half,1327,-453
1068.9,First Half,1322,-467
1069.0,First Half,1315,-480
1069.1,First Half,1308,-493
1069.2,First Half,1301,-505
1069.3,First Half,1293,-517
1069.4,First Half,1287,-528
1069.5,First Half,1282,-538
1069.6,First Half,1277,-548
1069.7,First Half,1274,-558
1069.8,First Half,1272,-567
1069.9,First Half,1270,-576
1070.0,First Half,1269,-583
1070.1,First Half,1269,-589
1070.2,First Half,1271,-594
1070.3,First Half,1274,-596
1070.4,First Half,1277,-597
1070.5,First Half,1281,-596
1070.6,First Half,1285,-595
1070.7,First Half,1289,-594
1070.8,First Half,1293,-591
1070.9,First Half,1297,-589
1071.0,First Half,1302,-585
1071.1,First Half,1307,-581
1071.2,First Half,1312,-576
1071.3,First Half,1318,-571
1071.4,First Half,1323,-566
1071.5,First Half,1327,-562
1071.6,First Half,1332,-558
1071.7,First Half,1337,-554
1071.8,First Half,1342,-551
1071.9,First Half,1347,-548
1072.0,First Half,1353,-545
1072.1,First Half,1359,-542
1072.2,First Half,1366,-539
1072.3,First Half,1373,-536
1072.4,First Half,1379,-533
1072.5,First Half,1385,-528
1072.6,First Half,1391,-523
1072.7,First Half,1396,-517
1072.8,First Half,1401,-510
1072.9,First Half,1404,-502
1073.0,First Half,1408,-494
1073.1,First Half,1411,-485
1073.2,First Half,1412,-476
1073.3,First Half,1410,-468
1073.4,First Half,1406,-460
1073.5,First Half,1399,-453
1073.6,First Half,1390,-446
1073.7,First Half,1380,-442
1073.8,First Half,1372,-438
1073.9,First Half,1364,-435
1074.0,First Half,1358,-434
1074.1,First Half,1354,-433
1074.2,First Half,1351,-433
1074.3,First Half,1348,-434
1074.4,First Half,1346,-434
1074.5,First Half,1344,-435
1074.6,First Half,1343,-435
1074.7,First Half,1342,-435
1074.8,First Half,1343,-434
1074.9,First Half,1344,-432
1075.0,First Half,1346,-430
1075.1,First Half,1350,-427
1075.2,First Half,1354,-424
1075.3,First Half,1358,-421
1075.4,First Half,1362,-419
1075.5,First Half,1366,-418
1075.6,First Half,1369,-418
1075.7,First Half,1372,-418
1075.8,First Half,1374,-419
1075.9,First Half,1376,-420
1076.0,First Half,1379,-422
1076.1,First Half,1382,-425
1076.2,First Half,1385,-427
1076.3,First Half,1389,-430
1076.4,First Half,1393,-432
1076.5,First Half,1395,-432
1076.6,First Half,1396,-429
1076.7,First Half,1396,-424
1076.8,First Half,1394,-416
1076.9,First Half,1389,-406
1077.0,First Half,1385,-395
1077.1,First Half,1381,-386
1077.2,First Half,1377,-377
1077.3,First Half,1374,-370
1077.4,First Half,1371,-365
1077.5,First Half,1370,-362
1077.6,First Half,1369,-361
1077.7,First Half,1369,-361
1077.8,First Half,1369,-363
1077.9,First Half,1369,-365
1078.0,First Half,1369,-369
1078.1,First Half,1370,-374
1078.2,First Half,1371,-379
1078.3,First Half,1373,-383
1078.4,First Half,1375,-388
1078.5,First Half,1378,-392
1078.6,First Half,1382,-396
1078.7,First Half,1387,-398
1078.8,First Half,1392,-401
1078.9,First Half,1397,-403
1079.0,First Half,1402,-405
1079.1,First Half,1408,-407
1079.2,First Half,1412,-407
1079.3,First Half,1417,-407
1079.4,First Half,1421,-407
1079.5,First Half,1424,-406
1079.6,First Half,1427,-405
1079.7,First Half,1430,-403
1079.8,First Half,1432,-401
1079.9,First Half,1434,-397
1080.0,First Half,1435,-392
1080.1,First Half,1435,-386
1080.2,First Half,1435,-379
1080.3,First Half,1435,-370
1080.4,First Half,1435,-362
1080.5,First Half,1436,-353
1080.6,First Half,1438,-345
1080.7,First Half,1440,-336
1080.8,First Half,1443,-329
1080.9,First Half,1445,-323
1081.0,First Half,1447,-318
1081.1,First Half,1448,-314
1081.2,First Half,1449,-312
1081.3,First Half,1450,-311
1081.4,First Half,1450,-310
1081.5,First Half,1449,-310
1081.6,First Half,1448,-310
1081.7,First Half,1446,-310
1081.8,First Half,1444,-310
1081.9,First Half,1440,-311
1082.0,First Half,1437,-311
1082.1,First Half,1434,-312
1082.2,First Half,1431,-312
1082.3,First Half,1428,-312
1082.4,First Half,1425,-312
1082.5,First Half,1423,-313
1082.6,First Half,1422,-313
1082.7,First Half,1420,-313
1082.8,First Half,1418,-314
1082.9,First Half,1416,-314
1083.0,First Half,1415,-315
1083.1,First Half,1414,-315
1083.2,First Half,1413,-315
1083.3,First Half,1413,-316
1083.4,First Half,1412,-317
1083.5,First Half,1412,-318
1083.6,First Half,1412,-320
1083.7,First Half,1412,-323
1083.8,First Half,1411,-327
1083.9,First Half,1411,-331
1084.0,First Half,1411,-336
1084.1,First Half,1410,-340
1084.2,First Half,1410,-344
1084.3,First Half,1409,-348
1084.4,First Half,1409,-350
1084.5,First Half,1409,-352
1084.6,First Half,1403,-349
1084.7,First Half,1390,-340
1084.8,First Half,1377,-336
1084.9,First Half,1363,-331
1085.0,First Half,1349,-325
1085.1,First Half,1334,-318
1085.2,First Half,1325,-315
1085.3,First Half,1323,-317
1085.4,First Half,1322,-313
1085.5,First Half,1322,-309
1085.6,First Half,1324,-305
1085.7,First Half,1327,-301
1085.8,First Half,1331,-297
1085.9,First Half,1336,-291
1086.0,First Half,1341,-282
1086.1,First Half,1347,-270
1086.2,First Half,1353,-255
1086.3,First Half,1359,-240
1086.4,First Half,1365,-223
1086.5,First Half,1372,-208
1086.6,First Half,1379,-194
1086.7,First Half,1386,-182
1086.8,First Half,1394,-173
1086.9,First Half,1402,-164
1087.0,First Half,1410,-157
1087.1,First Half,1417,-150
1087.2,First Half,1424,-145
1087.3,First Half,1430,-141
1087.4,First Half,1435,-138
1087.5,First Half,1439,-137
1087.6,First Half,1441,-136
1087.7,First Half,1443,-136
1087.8,First Half,1444,-137
1087.9,First Half,1444,-138
1088.0,First Half,1444,-140
1088.1,First Half,1443,-142
1088.2,First Half,1442,-147
1088.3,First Half,1441,-152
1088.4,First Half,1439,-159
1088.5,First Half,1438,-167
1088.6,First Half,1437,-177
1088.7,First Half,1435,-187
1088.8,First Half,1434,-197
1088.9,First Half,1433,-206
1089.0,First Half,1432,-215
1089.1,First Half,1431,-223
1089.2,First Half,1430,-230
1089.3,First Half,1428,-236
1089.4,First Half,1424,-243
1089.5,First Half,1418,-249
1089.6,First Half,1411,-256
1089.7,First Half,1404,-261
1089.8,First Half,1397,-266
1089.9,First Half,1393,-269
1090.0,First Half,1391,-271
1090.1,First Half,1392,-272
1090.2,First Half,1397,-271
1090.3,First Half,1402,-269
1090.4,First Half,1409,-267
1090.5,First Half,1415,-265
1090.6,First Half,1421,-264
1090.7,First Half,1425,-263
1090.8,First Half,1428,-263
1090.9,First Half,1429,-264
1091.0,First Half,1428,-266
1091.1,First Half,1426,-270
1091.2,First Half,1425,-278
1091.3,First Half,1424,-289
1091.4,First Half,1423,-303
1091.5,First Half,1422,-319
1091.6,First Half,1420,-336
1091.7,First Half,1418,-351
1091.8,First Half,1414,-364
1091.9,First Half,1409,-375
1092.0,First Half,1402,-382
1092.1,First Half,1396,-389
1092.2,First Half,1390,-395
1092.3,First Half,1385,-400
1092.4,First Half,1380,-404
1092.5,First Half,1377,-407
1092.6,First Half,1374,-409
1092.7,First Half,1372,-411
1092.8,First Half,1370,-413
1092.9,First Half,1367,-413
1093.0,First Half,1363,-410
1093.1,First Half,1359,-406
1093.2,First Half,1354,-399
1093.3,First Half,1347,-390
1093.4,First Half,1340,-379
1093.5,First Half,1332,-368
1093.6,First Half,1326,-359
1093.7,First Half,1320,-350
1093.8,First Half,1316,-344
1093.9,First Half,1312,-339
1094.0,First Half,1308,-336
1094.1,First Half,1304,-334
1094.2,First Half,1299,-332
1094.3,First Half,1294,-331
