Time, Half, Event, Player1, Player2,GAME TIME, XPos, YPos
30:11.9, 1, Player Catch, 13 Nikola Karabatic,  ,23:20.9, 7.74, -1.51
30:12.6, 1, Pass, 13 Nikola Karabatic,  ,23:21.6, 7.81, 0.05
30:13.3, 1, Player Catch, 28 Valentin Porte,  ,23:22.3, 10.21, 8.86
30:13.7, 1, Pass, 28 Valentin Porte,  ,23:22.7, 10.57, 8.97
30:14.3, 1, Player Catch, 9 Guillaume Joli,  ,23:23.3, 14.18, 9.20
30:15.0, 1, Pass, 9 Guillaume Joli,  ,23:24.0, 16.45, 8.78
30:15.5, 1, Player Catch, 28 Valentin Porte,  ,23:24.5, 10.77, 8.68
30:16.2, 1, Pass, 28 Valentin Porte,  ,23:25.2, 10.13, 8.23
30:16.9, 1, Player Catch, 13 Nikola Karabatic,  ,23:25.9, 5.16, -1.13
30:17.2, 1, Pass, 13 Nikola Karabatic,  ,23:26.2, 5.33, -2.05
30:17.6, 1, Player Catch, 14 Kentin Mahe,  ,23:26.6, 7.74, -0.96
30:18.9, 1, Pass, 14 Kentin Mahe,  ,23:27.9, 11.46, 2.58
30:19.2, 1, Player Catch, 20 Cedric Sorhaindo,  ,23:28.2, 13.33, 3.12
30:20.6, 1, Shot, 20 Cedric Sorhaindo,  ,23:29.6, 15.02, 2.91
30:20.9, 1, Goal, 20 Cedric Sorhaindo,  ,23:29.9, 15.49, 3.36
30:25.3, 1, Throw Off, 23 Leos Petrovsky,  ,23:34.3, 0.00, 0.33
30:25.7, 1, Player Catch, 19 Tomas Babak,  ,23:34.7, 1.27, 1.57
30:26.4, 1, Substitution, 2 Jerome Fernandez, 22 Luka Karabatic,23:35.4, -2.17, 9.69
30:26.8, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,23:35.8, 4.66, 9.93
30:29.4, 1, Pass, 19 Tomas Babak,  ,23:38.4, -9.72, -0.01
30:30.0, 1, Player Catch, 13 Pavel Horak,  ,23:39.0, -10.22, -7.43
30:31.1, 1, Shot, 13 Pavel Horak,  ,23:40.1, -12.98, -7.15
30:31.7, 1, Goal, 13 Pavel Horak,  ,23:40.7, -12.93, -6.32
30:34.7, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,23:43.7, 2.64, 9.77
30:37.9, 1, Substitution, 22 Luka Karabatic, 2 Jerome Fernandez,23:46.9, -4.11, 9.34
30:40.8, 1, Throw Off, 20 Cedric Sorhaindo,  ,23:49.8, 0.09, 0.22
30:41.5, 1, Player Catch, 13 Nikola Karabatic,  ,23:50.5, -0.18, -4.20
30:41.8, 1, Pass, 13 Nikola Karabatic,  ,23:50.8, 0.10, -4.16
30:42.5, 1, Player Catch, 2 Jerome Fernandez,  ,23:51.5, -0.31, -2.41
30:42.9, 1, Pass, 2 Jerome Fernandez,  ,23:51.9, 0.32, -3.97
30:43.5, 1, Player Catch, 14 Kentin Mahe,  ,23:52.5, 3.19, -8.68
30:44.7, 1, Pass, 14 Kentin Mahe,  ,23:53.7, 4.91, -8.55
30:45.6, 1, Player Catch, 2 Jerome Fernandez,  ,23:54.6, 5.31, -7.53
30:46.4, 1, Pass, 2 Jerome Fernandez,  ,23:55.4, 6.38, -7.82
30:47.1, 1, Player Catch, 13 Nikola Karabatic,  ,23:56.1, 5.09, -1.52
30:48.3, 1, Substitution, 20 Cedric Sorhaindo, 22 Luka Karabatic,23:57.3, -1.08, 9.30
30:48.5, 1, Pass, 13 Nikola Karabatic,  ,23:57.5, 5.85, -0.87
30:49.2, 1, Player Catch, 28 Valentin Porte,  ,23:58.2, 8.24, 7.09
30:49.9, 1, Pass, 28 Valentin Porte,  ,23:58.9, 8.75, 7.42
30:50.4, 1, Player Catch, 9 Guillaume Joli,  ,23:59.4, 10.39, 9.18
30:51.0, 1, Pass, 9 Guillaume Joli,  ,24:00.0, 11.09, 9.25
30:51.5, 1, Player Catch, 28 Valentin Porte,  ,24:00.5, 10.08, 8.21
30:52.6, 1, Pass, 28 Valentin Porte,  ,24:01.6, 10.13, 7.59
30:53.4, 1, Player Catch, 13 Nikola Karabatic,  ,24:02.4, 7.24, -0.93
30:54.4, 1, Pass, 13 Nikola Karabatic,  ,24:03.4, 7.52, -1.77
30:55.0, 1, Player Catch, 2 Jerome Fernandez,  ,24:04.0, 10.61, -9.56
30:55.6, 1, Pass, 2 Jerome Fernandez,  ,24:04.6, 10.90, -9.55
30:56.3, 1, Player Catch, 13 Nikola Karabatic,  ,24:05.3, 6.31, -0.88
30:57.5, 1, Pass, 13 Nikola Karabatic,  ,24:06.5, 6.85, 0.87
30:58.1, 1, Player Catch, 28 Valentin Porte,  ,24:07.1, 10.40, 8.25
30:58.7, 1, Pass, 28 Valentin Porte,  ,24:07.7, 10.20, 7.84
30:59.5, 1, Player Catch, 13 Nikola Karabatic,  ,24:08.5, 6.55, -1.47
31:00.0, 1, Pass, 13 Nikola Karabatic,  ,24:09.0, 6.71, -2.75
31:00.4, 1, Player Catch, 2 Jerome Fernandez,  ,24:09.4, 11.23, -9.19
31:01.0, 1, Pass, 2 Jerome Fernandez,  ,24:10.0, 11.22, -8.75
31:01.4, 1, Player Catch, 13 Nikola Karabatic,  ,24:10.4, 8.98, -3.92
31:02.2, 1, Pass, 13 Nikola Karabatic,  ,24:11.2, 8.87, -2.69
31:02.9, 1, Player Catch, 28 Valentin Porte,  ,24:11.9, 8.59, 6.91
31:03.4, 1, Pass, 28 Valentin Porte,  ,24:12.4, 8.41, 5.83
31:04.1, 1, Player Catch, 13 Nikola Karabatic,  ,24:13.1, 9.40, 0.82
31:04.9, 1, Pass, 13 Nikola Karabatic,  ,24:13.9, 11.52, 2.45
31:06.5, 1, Tackle, 13 Nikola Karabatic, 19 Tomas Babak,24:15.5, 12.62, 3.95
31:08.9, 1, Pass, 19 Tomas Babak,  ,24:17.9, 11.56, 3.29
31:10.9, 1, Player Catch, 42 Jakub Szymanski,  ,24:19.9, 8.79, -5.03
31:11.2, 1, Pass, 42 Jakub Szymanski,  ,24:20.2, 8.39, -5.42
31:11.6, 1, Player Catch, 13 Pavel Horak,  ,24:20.6, 5.49, -5.40
31:12.8, 1, Pass, 13 Pavel Horak,  ,24:21.8, 3.46, -6.34
31:13.7, 1, Player Catch, 11 Jan Sobol,  ,24:22.7, -6.66, -9.08
31:15.8, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,24:24.8, 4.17, 9.49
31:16.6, 1, Pass, 11 Jan Sobol,  ,24:25.6, -6.58, -9.00
31:17.6, 1, Player Catch, 13 Pavel Horak,  ,24:26.6, -3.28, -6.92
31:19.2, 1, Pass, 13 Pavel Horak,  ,24:28.2, -5.58, -7.51
31:19.8, 1, Player Catch, 11 Jan Sobol,  ,24:28.8, -10.44, -8.76
31:22.4, 1, Pass, 11 Jan Sobol,  ,24:31.4, -13.63, -8.56
31:23.1, 1, Player Catch, 13 Pavel Horak,  ,24:32.1, -10.15, -6.03
31:24.1, 1, Pass, 13 Pavel Horak,  ,24:33.1, -10.81, -6.16
31:24.7, 1, Player Catch, 19 Tomas Babak,  ,24:33.7, -5.60, 1.04
31:25.8, 1, Pass, 19 Tomas Babak,  ,24:34.8, -5.64, 1.88
31:26.4, 1, Player Catch, 3 Roman Becvar,  ,24:35.4, -8.84, 9.17
31:27.1, 1, Pass, 3 Roman Becvar,  ,24:36.1, -9.48, 8.98
31:27.7, 1, Player Catch, 19 Tomas Babak,  ,24:36.7, -5.91, 1.66
31:28.3, 1, Pass, 19 Tomas Babak,  ,24:37.3, -5.90, 0.58
31:29.0, 1, Player Catch, 13 Pavel Horak,  ,24:38.0, -8.90, -8.72
31:30.1, 1, Pass, 13 Pavel Horak,  ,24:39.1, -9.90, -8.78
31:30.7, 1, Player Catch, 19 Tomas Babak,  ,24:39.7, -7.85, -1.95
31:31.0, 1, Pass, 19 Tomas Babak,  ,24:40.0, -8.18, -1.65
31:31.4, 1, Player Catch, 23 Leos Petrovsky,  ,24:40.4, -6.90, -0.47
31:32.8, 1, Pass, 23 Leos Petrovsky,  ,24:41.8, -10.18, -4.44
31:33.2, 1, Player Catch, 13 Pavel Horak,  ,24:42.2, -10.35, -8.01
31:36.8, 1, Shot, 13 Pavel Horak,  ,24:45.8, -12.62, -4.21
31:37.1, 1, Goalkeeper Save, 1 Cyril Dumoulin,  ,24:46.1, -18.91, 0.04
31:37.2, 1, Ball Out of Play,  ,  ,24:46.2, -0.21, 0.02
31:40.3, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,24:49.3, 3.50, 9.96
31:41.1, 1, Goalkeeper Throw, 1 Cyril Dumoulin,  ,24:50.1, -17.60, 4.28
31:42.1, 1, Player Catch, 13 Nikola Karabatic,  ,24:51.1, -10.35, -1.08
31:45.3, 1, Pass, 13 Nikola Karabatic,  ,24:54.3, -4.96, -3.28
31:46.1, 1, Player Catch, 2 Jerome Fernandez,  ,24:55.1, 3.03, -8.11
31:47.7, 1, Pass, 2 Jerome Fernandez,  ,24:56.7, 5.42, -8.45
31:48.5, 1, Player Catch, 14 Kentin Mahe,  ,24:57.5, 10.77, -8.91
31:49.6, 1, Pass, 14 Kentin Mahe,  ,24:58.6, 12.86, -9.00
31:50.3, 1, Player Catch, 2 Jerome Fernandez,  ,24:59.3, 9.93, -9.05
31:51.3, 1, Pass, 2 Jerome Fernandez,  ,25:00.3, 10.30, -9.00
31:52.4, 1, Player Catch, 13 Nikola Karabatic,  ,25:01.4, 5.79, -0.61
31:53.7, 1, Pass, 13 Nikola Karabatic,  ,25:02.7, 6.87, 1.08
31:54.3, 1, Player Catch, 28 Valentin Porte,  ,25:03.3, 8.82, 7.11
31:54.9, 1, Pass, 28 Valentin Porte,  ,25:03.9, 9.37, 7.29
31:55.4, 1, Player Catch, 9 Guillaume Joli,  ,25:04.4, 11.18, 9.48
31:55.8, 1, Pass, 9 Guillaume Joli,  ,25:04.8, 11.24, 9.49
31:56.3, 1, Player Catch, 28 Valentin Porte,  ,25:05.3, 10.33, 7.96
31:57.1, 1, Pass, 28 Valentin Porte,  ,25:06.1, 10.35, 7.72
31:58.1, 1, Player Catch, 13 Nikola Karabatic,  ,25:07.1, 6.20, -1.46
31:58.7, 1, Pass, 13 Nikola Karabatic,  ,25:07.7, 6.44, -2.50
31:59.5, 1, Player Catch, 2 Jerome Fernandez,  ,25:08.5, 11.70, -9.51
32:00.2, 1, Pass, 2 Jerome Fernandez,  ,25:09.2, 11.99, -9.46
32:00.8, 1, Player Catch, 13 Nikola Karabatic,  ,25:09.8, 7.95, -2.00
32:01.5, 1, Pass, 13 Nikola Karabatic,  ,25:10.5, 8.02, -0.43
32:02.1, 1, Player Catch, 28 Valentin Porte,  ,25:11.1, 10.38, 8.83
32:02.6, 1, Pass, 28 Valentin Porte,  ,25:11.6, 10.59, 8.95
32:03.1, 1, Player Catch, 9 Guillaume Joli,  ,25:12.1, 13.79, 9.69
32:04.0, 1, Pass, 9 Guillaume Joli,  ,25:13.0, 16.27, 8.86
32:04.4, 1, Player Catch, 28 Valentin Porte,  ,25:13.4, 11.00, 8.63
32:04.9, 1, Pass, 28 Valentin Porte,  ,25:13.9, 10.67, 8.44
32:05.6, 1, Player Catch, 13 Nikola Karabatic,  ,25:14.6, 6.26, -0.33
32:05.9, 1, Pass, 13 Nikola Karabatic,  ,25:14.9, 6.18, -0.86
32:06.3, 1, Player Catch, 14 Kentin Mahe,  ,25:15.3, 8.06, -1.24
32:07.5, 1, Pass, 14 Kentin Mahe,  ,25:16.5, 11.87, 2.32
32:08.5, 1, Foul, 9 Guillaume Joli, 9 Guillaume Joli,25:17.5, 16.33, 9.42
32:12.5, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,25:21.5, 4.24, 9.52
32:12.6, 1, Free Throw, 71 Petr Stochl,  ,25:21.6, 13.27, 9.47
32:13.2, 1, Player Catch, 19 Tomas Babak,  ,25:22.2, 5.23, 4.80
32:14.1, 1, Pass, 19 Tomas Babak,  ,25:23.1, 2.59, 3.19
32:14.9, 1, Player Catch, 13 Pavel Horak,  ,25:23.9, -3.44, -8.32
32:15.4, 1, Pass, 13 Pavel Horak,  ,25:24.4, -5.20, -8.20
32:16.1, 1, Player Catch, 19 Tomas Babak,  ,25:25.1, -5.69, 0.37
32:17.7, 1, Pass, 19 Tomas Babak,  ,25:26.7, -11.04, -0.13
32:18.4, 1, Player Catch, 13 Pavel Horak,  ,25:27.4, -12.21, -7.75
32:19.0, 1, Shot, 13 Pavel Horak,  ,25:28.0, -13.81, -7.02
32:19.3, 1, Goalkeeper Save, 1 Cyril Dumoulin,  ,25:28.3, -19.08, -1.35
32:20.1, 1, Player Catch, 13 Pavel Horak,  ,25:29.1, -15.35, -6.59
32:21.0, 1, Shot, 13 Pavel Horak,  ,25:30.0, -15.68, -5.20
32:21.3, 1, Goalkeeper Save, 1 Cyril Dumoulin,  ,25:30.3, -18.56, -1.56
32:22.2, 1, Pick Up, 28 Valentin Porte,  ,25:31.2, -12.25, 1.80
32:23.2, 1, Pass, 28 Valentin Porte,  ,25:32.2, -11.63, 2.21
32:23.6, 1, Player Catch, 13 Nikola Karabatic,  ,25:32.6, -6.59, -1.12
32:23.8, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,25:32.8, 4.01, 10.21
32:25.9, 1, Pass, 13 Nikola Karabatic,  ,25:34.9, 2.76, 1.55
32:26.5, 1, Player Catch, 9 Guillaume Joli,  ,25:35.5, 2.09, 5.66
32:29.7, 1, Pass, 9 Guillaume Joli,  ,25:38.7, 6.39, 7.78
32:30.0, 1, Player Catch, 28 Valentin Porte,  ,25:39.0, 4.98, 5.67
32:32.6, 1, Pass, 28 Valentin Porte,  ,25:41.6, 7.44, 5.40
32:33.3, 1, Player Catch, 13 Nikola Karabatic,  ,25:42.3, 6.31, -1.23
32:34.4, 1, Pass, 13 Nikola Karabatic,  ,25:43.4, 6.57, -2.22
32:35.3, 1, Player Catch, 2 Jerome Fernandez,  ,25:44.3, 10.65, -9.74
32:36.8, 1, Pass, 2 Jerome Fernandez,  ,25:45.8, 10.65, -9.70
32:37.7, 1, Player Catch, 13 Nikola Karabatic,  ,25:46.7, 6.13, -0.88
32:39.1, 1, Pass, 13 Nikola Karabatic,  ,25:48.1, 6.83, 1.15
32:39.7, 1, Player Catch, 28 Valentin Porte,  ,25:48.7, 10.27, 8.35
32:40.3, 1, Pass, 28 Valentin Porte,  ,25:49.3, 10.20, 8.04
32:41.0, 1, Player Catch, 13 Nikola Karabatic,  ,25:50.0, 7.24, 0.16
32:41.6, 1, Pass, 13 Nikola Karabatic,  ,25:50.6, 7.36, -1.19
32:42.3, 1, Player Catch, 2 Jerome Fernandez,  ,25:51.3, 11.92, -9.81
32:43.3, 1, Pass, 2 Jerome Fernandez,  ,25:52.3, 13.14, -9.48
32:43.8, 1, Player Catch, 13 Nikola Karabatic,  ,25:52.8, 7.91, -3.98
32:44.6, 1, Pass, 13 Nikola Karabatic,  ,25:53.6, 7.59, -3.88
32:45.5, 1, Player Catch, 28 Valentin Porte,  ,25:54.5, 10.43, 7.35
32:46.2, 1, Pass, 28 Valentin Porte,  ,25:55.2, 10.81, 6.73
32:46.9, 1, Player Catch, 13 Nikola Karabatic,  ,25:55.9, 8.86, -4.37
32:48.9, 1, Pass, 13 Nikola Karabatic,  ,25:57.9, 11.63, 1.09
32:49.3, 1, Player Catch, 28 Valentin Porte,  ,25:58.3, 10.05, 2.35
32:50.9, 1, Pass, 28 Valentin Porte,  ,25:59.9, 12.54, -4.99
32:54.5, 1, Tackle, 28 Valentin Porte, 11 Jan Sobol,26:03.5, 10.94, -8.07
32:56.4, 1, Pass, 11 Jan Sobol,  ,26:05.4, 8.80, -8.89
32:56.7, 1, Player Catch, 13 Pavel Horak,  ,26:05.7, 6.39, -3.84
32:57.1, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,26:06.1, 4.66, 9.24
32:57.4, 1, Pass, 13 Pavel Horak,  ,26:06.4, 5.21, -3.42
32:58.1, 1, Player Catch, 19 Tomas Babak,  ,26:07.1, -3.70, 5.47
32:59.6, 1, Pass, 19 Tomas Babak,  ,26:08.6, -11.30, 2.68
33:00.0, 1, Player Catch, 3 Roman Becvar,  ,26:09.0, -12.52, 6.43
33:01.0, 1, Shot, 3 Roman Becvar,  ,26:10.0, -16.91, 4.31
33:01.3, 1, Goal, 3 Roman Becvar,  ,26:10.3, -17.98, 4.20
33:07.5, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,26:16.5, 3.04, 9.44
33:10.8, 1, Throw Off, 22 Luka Karabatic,  ,26:19.8, 0.18, -0.47
33:11.4, 1, Player Catch, 13 Nikola Karabatic,  ,26:20.4, -2.47, -0.52
33:12.3, 1, Pass, 13 Nikola Karabatic,  ,26:21.3, -1.25, -0.69
33:13.2, 1, Player Catch, 2 Jerome Fernandez,  ,26:22.2, 1.95, -6.75
33:13.8, 1, Pass, 2 Jerome Fernandez,  ,26:22.8, 2.66, -6.91
33:14.4, 1, Player Catch, 14 Kentin Mahe,  ,26:23.4, 4.82, -9.04
33:15.4, 1, Pass, 14 Kentin Mahe,  ,26:24.4, 6.40, -9.03
33:16.4, 1, Player Catch, 2 Jerome Fernandez,  ,26:25.4, 7.39, -8.55
33:17.1, 1, Pass, 2 Jerome Fernandez,  ,26:26.1, 8.16, -8.79
33:17.9, 1, Player Catch, 13 Nikola Karabatic,  ,26:26.9, 5.99, -0.46
33:19.6, 1, Pass, 13 Nikola Karabatic,  ,26:28.6, 7.00, 0.73
33:20.1, 1, Player Catch, 28 Valentin Porte,  ,26:29.1, 7.87, 6.44
33:20.8, 1, Pass, 28 Valentin Porte,  ,26:29.8, 8.38, 6.89
33:21.4, 1, Player Catch, 9 Guillaume Joli,  ,26:30.4, 11.25, 9.29
33:22.0, 1, Pass, 9 Guillaume Joli,  ,26:31.0, 11.68, 9.39
33:22.4, 1, Player Catch, 28 Valentin Porte,  ,26:31.4, 9.63, 8.01
33:23.3, 1, Pass, 28 Valentin Porte,  ,26:32.3, 9.77, 7.65
33:24.0, 1, Player Catch, 13 Nikola Karabatic,  ,26:33.0, 7.49, -0.02
33:24.7, 1, Pass, 13 Nikola Karabatic,  ,26:33.7, 7.66, -1.86
33:25.3, 1, Player Catch, 2 Jerome Fernandez,  ,26:34.3, 13.16, -9.17
33:25.9, 1, Pass, 2 Jerome Fernandez,  ,26:34.9, 13.06, -8.88
33:26.5, 1, Player Catch, 13 Nikola Karabatic,  ,26:35.5, 7.71, -0.74
33:27.2, 1, Pass, 13 Nikola Karabatic,  ,26:36.2, 8.01, 0.93
33:27.7, 1, Player Catch, 28 Valentin Porte,  ,26:36.7, 10.48, 8.97
33:28.2, 1, Pass, 28 Valentin Porte,  ,26:37.2, 10.72, 8.46
33:28.8, 1, Player Catch, 13 Nikola Karabatic,  ,26:37.8, 7.63, 0.65
33:29.3, 1, Pass, 13 Nikola Karabatic,  ,26:38.3, 7.38, 0.01
33:30.1, 1, Player Catch, 2 Jerome Fernandez,  ,26:39.1, 12.97, -8.98
33:30.7, 1, Pass, 2 Jerome Fernandez,  ,26:39.7, 13.30, -8.74
33:31.2, 1, Player Catch, 13 Nikola Karabatic,  ,26:40.2, 9.54, -4.44
33:32.3, 1, Pass, 13 Nikola Karabatic,  ,26:41.3, 11.98, -5.27
33:32.7, 1, Player Catch, 2 Jerome Fernandez,  ,26:41.7, 9.85, -4.94
33:34.6, 1, Shot, 2 Jerome Fernandez,  ,26:43.6, 11.69, 3.63
33:35.1, 1, Goalkeeper Save, 71 Petr Stochl,  ,26:44.1, 19.06, 0.73
33:37.2, 1, Goalkeeper Pick-up, 71 Petr Stochl,  ,26:46.2, 18.00, 5.06
33:37.7, 1, Goalkeeper Throw, 71 Petr Stochl,  ,26:46.7, 16.79, 5.21
33:38.1, 1, Player Catch, 19 Tomas Babak,  ,26:47.1, 12.18, 4.84
33:38.4, 1, Substitution, 42 Jakub Szymanski, 3 Roman Becvar,26:47.4, 4.62, 9.52
33:40.5, 1, Pass, 19 Tomas Babak,  ,26:49.5, 6.00, 3.14
33:43.9, 1, Time Stop,  ,  ,26:52.9, 655.35, 655.35
33:44.2, 1, Pass, 19 Tomas Babak,  ,26:52.9, 0.54, 3.73
33:44.9, 1, Player Catch, 3 Roman Becvar,  ,26:52.9, -4.78, 7.87
33:45.5, 1, Time-Out,  ,  ,26:52.9, 655.35, 655.35
34:38.5, 1, Substitution, 13 Pavel Horak, 41 Michal Kasal,26:52.9, 5.09, 10.46
35:01.0, 1, Time Start,  ,  ,26:52.9, 655.35, 655.35
35:01.1, 1, Throw Off, 23 Leos Petrovsky,  ,26:53.0, -9.12, 2.84
35:01.5, 1, Player Catch, 19 Tomas Babak,  ,26:53.4, -6.57, 1.63
35:02.6, 1, Pass, 19 Tomas Babak,  ,26:54.5, -6.89, 0.07
35:03.4, 1, Player Catch, 3 Roman Becvar,  ,26:55.3, -8.24, -8.19
35:04.8, 1, Pass, 3 Roman Becvar,  ,26:56.7, -8.93, -8.86
35:05.2, 1, Player Catch, 19 Tomas Babak,  ,26:57.1, -6.35, -1.01
35:06.2, 1, Pass, 19 Tomas Babak,  ,26:58.1, -5.71, -0.01
35:06.7, 1, Player Catch, 41 Michal Kasal,  ,26:58.6, -9.40, 8.64
35:07.8, 1, Pass, 41 Michal Kasal,  ,26:59.7, -10.30, 8.14
35:08.2, 1, Player Catch, 19 Tomas Babak,  ,27:00.1, -7.28, 1.37
35:09.0, 1, Pass, 19 Tomas Babak,  ,27:00.9, -8.12, 0.27
35:09.5, 1, Player Catch, 3 Roman Becvar,  ,27:01.4, -10.85, -8.58
35:10.2, 1, Pass, 3 Roman Becvar,  ,27:02.1, -10.60, -7.88
35:10.5, 1, Player Catch, 19 Tomas Babak,  ,27:02.4, -8.33, -1.64
35:11.3, 1, Pass, 19 Tomas Babak,  ,27:03.2, -9.14, 0.60
35:11.6, 1, Player Catch, 23 Leos Petrovsky,  ,27:03.5, -8.21, 2.27
35:13.2, 1, Pass, 23 Leos Petrovsky,  ,27:05.1, -9.60, -4.27
35:13.6, 1, Player Catch, 3 Roman Becvar,  ,27:05.5, -9.50, -7.81
35:14.5, 1, Pass, 3 Roman Becvar,  ,27:06.4, -10.13, -6.35
35:14.8, 1, Player Catch, 41 Michal Kasal,  ,27:06.7, -7.27, 0.51
35:15.9, 1, Pass, 41 Michal Kasal,  ,27:07.8, -7.51, 0.48
35:16.6, 1, Pass, 19 Tomas Babak,  ,27:08.5, -11.25, 2.75
35:17.2, 1, Player Catch, 41 Michal Kasal,  ,27:09.1, -9.42, -3.86
35:18.2, 1, Shot, 41 Michal Kasal,  ,27:10.1, -13.19, -6.94
35:18.9, 1, Goal, 41 Michal Kasal,  ,27:10.8, -14.90, -7.16
35:23.2, 1, Substitution, 3 Roman Becvar, 42 Jakub Szymanski,27:15.1, 3.87, 10.22
35:25.8, 1, Substitution, 41 Michal Kasal, 13 Pavel Horak,27:17.7, 4.41, 9.96
35:27.2, 1, Throw Off, 22 Luka Karabatic,  ,27:19.1, 0.23, -0.78
35:27.8, 1, Player Catch, 13 Nikola Karabatic,  ,27:19.7, -2.01, -1.05
35:28.6, 1, Pass, 13 Nikola Karabatic,  ,27:20.5, -0.42, -1.22
35:29.2, 1, Player Catch, 2 Jerome Fernandez,  ,27:21.1, 2.60, -7.12
35:30.2, 1, Pass, 2 Jerome Fernandez,  ,27:22.1, 3.93, -7.14
35:30.7, 1, Player Catch, 14 Kentin Mahe,  ,27:22.6, 6.13, -9.29
35:33.1, 1, Pass, 14 Kentin Mahe,  ,27:25.0, 9.95, -9.31
35:33.5, 1, Player Catch, 2 Jerome Fernandez,  ,27:25.4, 9.16, -9.02
35:34.4, 1, Pass, 2 Jerome Fernandez,  ,27:26.3, 9.75, -8.86
35:34.8, 1, Player Catch, 13 Nikola Karabatic,  ,27:26.7, 6.82, -1.90
35:36.3, 1, Pass, 13 Nikola Karabatic,  ,27:28.2, 7.46, 0.18
35:36.7, 1, Player Catch, 28 Valentin Porte,  ,27:28.6, 9.58, 7.52
35:37.3, 1, Pass, 28 Valentin Porte,  ,27:29.2, 10.17, 7.96
35:37.8, 1, Player Catch, 9 Guillaume Joli,  ,27:29.7, 12.09, 9.38
35:38.7, 1, Pass, 9 Guillaume Joli,  ,27:30.6, 13.16, 9.52
35:38.9, 1, Player Catch, 28 Valentin Porte,  ,27:30.8, 11.47, 8.23
35:40.1, 1, Pass, 28 Valentin Porte,  ,27:32.0, 11.18, 7.28
35:40.7, 1, Player Catch, 13 Nikola Karabatic,  ,27:32.6, 6.43, 0.01
35:41.5, 1, Pass, 13 Nikola Karabatic,  ,27:33.4, 6.60, -1.62
35:42.2, 1, Player Catch, 2 Jerome Fernandez,  ,27:34.1, 11.61, -9.02
35:42.9, 1, Pass, 2 Jerome Fernandez,  ,27:34.8, 11.49, -8.74
35:43.3, 1, Player Catch, 13 Nikola Karabatic,  ,27:35.2, 7.07, 0.17
35:44.2, 1, Pass, 13 Nikola Karabatic,  ,27:36.1, 7.58, 2.27
35:44.6, 1, Player Catch, 28 Valentin Porte,  ,27:36.5, 9.84, 7.64
35:45.1, 1, Pass, 28 Valentin Porte,  ,27:37.0, 9.52, 7.85
35:45.5, 1, Player Catch, 13 Nikola Karabatic,  ,27:37.4, 8.63, 1.87
35:46.1, 1, Pass, 13 Nikola Karabatic,  ,27:38.0, 9.29, 0.05
35:46.4, 1, Player Catch, 22 Luka Karabatic,  ,27:38.3, 8.81, -0.41
35:47.2, 1, Pass, 22 Luka Karabatic,  ,27:39.1, 9.66, 2.07
35:47.6, 1, Player Catch, 28 Valentin Porte,  ,27:39.5, 10.02, 8.17
35:48.3, 1, Pass, 28 Valentin Porte,  ,27:40.2, 9.89, 7.53
35:48.8, 1, Player Catch, 2 Jerome Fernandez,  ,27:40.7, 7.34, -2.24
35:49.5, 1, Pass, 2 Jerome Fernandez,  ,27:41.4, 7.26, -2.86
35:49.8, 1, Player Catch, 13 Nikola Karabatic,  ,27:41.7, 10.87, -8.37
35:51.0, 1, Tackle, 13 Nikola Karabatic, 23 Leos Petrovsky,27:42.9, 12.34, -4.54
35:51.2, 1, Foul, 13 Nikola Karabatic, 23 Leos Petrovsky,27:43.1, 12.90, -4.18
35:53.2, 1, Time Stop,  ,  ,27:45.1, 655.35, 655.35
36:03.9, 1, 2 Minute Exclusion, 23 Leos Petrovsky,  ,27:45.1, 11.47, -2.92
36:29.6, 1, Red Card, 23 Leos Petrovsky,  ,27:45.1, 4.33, 10.13
37:01.9, 1, Free Throw, 22 Luka Karabatic,  ,27:45.1, 10.86, -2.23
37:02.4, 1, Player Catch, 13 Nikola Karabatic,  ,27:45.1, 7.69, -0.72
37:02.6, 1, Time Start,  ,  ,27:45.1, 655.35, 655.35
37:03.6, 1, Pass, 13 Nikola Karabatic,  ,27:45.2, 8.55, 0.56
37:04.0, 1, Player Catch, 28 Valentin Porte,  ,27:45.6, 9.79, 7.71
37:05.0, 1, Pass, 28 Valentin Porte,  ,27:46.6, 10.27, 7.79
37:05.4, 1, Player Catch, 13 Nikola Karabatic,  ,27:47.0, 9.83, 3.03
37:06.4, 1, Pass, 13 Nikola Karabatic,  ,27:48.0, 9.40, 3.47
37:06.7, 1, Player Catch, 28 Valentin Porte,  ,27:48.3, 11.24, 8.42
37:07.5, 1, Pass, 28 Valentin Porte,  ,27:49.1, 11.31, 8.22
37:07.8, 1, Player Catch, 13 Nikola Karabatic,  ,27:49.4, 8.49, 2.19
37:08.8, 1, Pass, 13 Nikola Karabatic,  ,27:50.4, 8.15, 0.18
37:09.5, 1, Player Catch, 2 Jerome Fernandez,  ,27:51.1, 11.26, -9.41
37:11.5, 1, Pass, 2 Jerome Fernandez,  ,27:53.1, 12.92, -7.85
